document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"that air travel will return to some degree of normality this summer, where are Irish people",16,0.01,0.90,0.92,0.82
"Explaining the decision, Rolls said it is currently drawing on the job retention support scheme and similar programmes in other countries to pay wages in the civil aerospace unit where ""workload has significantly reduced as a result of Covid",36,0.01,0.75,0.82,0.88
"While many global airlines reduced cargo flights to save costs, the Korean flag carrier",12,0.11,0.86,0.86,0.81
Boeing has strengthened its supply chain with 250 local companies in India,18,-0.02,0.83,0.80,0.88
cater to the expected increase in the tourist arrivals Dir Tourism said the government and the airlines are also making every effort to increase the frequency of the early morning and late evening flights at Srinagar Srinagar Airport,36,0.01,0.75,0.82,0.87
The airport plans to increase the number of flights and attract new airlines,35,0.08,0.88,0.97,0.56
Reintroduced and extended travel restrictions have significantly reduced the demand for air travel and has forced SAS to adapt both the offered destinations and departures to the prevailing conditions,38,-0.03,0.80,0.83,0.96
from February the airline increases the number of flights on the following routes to the Republic of Armenia,35,0.08,0.88,0.97,0.56
Doing so will help to reduce spread of the virus in aviation and reflect a safety-focused aviation culture,19,0.06,0.85,0.83,0.83
SWISS has been compelled to temporarily reduce its flight operations to an absolute minimum at Geneva Airport until the end of February,12,0.11,0.86,0.87,0.75
"The rule extends to the domestic network of airports, flights operated by domestic and foreign air carriers with inbound flights to US ports of entry,",6,0.05,0.78,0.82,0.98
Air travel costs fell rather,26,0.04,0.77,0.95,0.73
Air Astana is increasing the number of flights from Kazakhstan to the capital of Russia,7,0.98,1.00,1.00,0.00
"The Covid-19 pandemic has had a crippling effect on air travel, with all airports experiencing a dramatic slump in passenger numbers and a drastic reduction in flights",34,0.06,0.76,0.81,1.00
"ANA will resume daily outbound flights on the Tokyo Narita - Manila route, increasing service from the three weekly flights that were previously offered",6,0.05,0.78,0.84,0.92
revenues fell 64% to $4 billion amid a plunge in air traffic and travel linked to the ongoing pandemic,20,-0.00,0.81,0.90,0.89
"After a decade of continued growth in international travel, the COVID-19 pandemic sharply reduced travel",20,-0.00,0.81,0.91,0.77
Jordan Aviation is increasing its weekly flights from Cairo to Amman,6,0.05,0.78,0.81,0.76
"The largest share of emissions reductions stem from reduced surface and air transport associated with the COVID-19 pandemic, although emissions growth had begun to show signs of slowing prior to the pandemic in 2019",34,0.06,0.76,0.86,0.76
The airline industry has been hit hard by the drop in the number of flights since March 2020,35,0.08,0.88,0.80,0.90
"For example, retrenchments are expected to rise in Air Transport Services due to the on-going travel restrictions, while business transformation in other sectors may result in further displacements",5,-0.03,0.68,0.83,0.88
"Smaller communities have lost air service recently, as the pandemic and related travel restrictions decimated air travel demand and forced airlines to cut workers and flights",32,0.01,0.75,0.91,0.71
"Passenger flights were down 85.2 percent on year, whereas the number of cargo and other flights dropped by 49.1 percent and 43.3 percent",4,0.09,0.86,0.87,0.87
"Through the collaboration, the companies will work together on opportunities to reduce carbon emissions in the aviation sector and contribute to the development of a sustainable aviation fuel industry in Australia",19,0.06,0.85,0.89,0.72
"While demand for air travel slowly returns, the airline states",29,0.04,0.84,0.92,0.98
"will enable us to deliver on our no-city-left-behind initiative, which is underpinned by our goal to reduce the air transportation burden of Africans",18,-0.02,0.83,0.84,0.91
when flight demand has significantly decreased,4,0.09,0.86,0.90,0.91
"developing economies in Asia Pacific will drive global growth in business travel over the next decade, the group said",21,-0.01,0.82,0.88,0.83
flightsThe operator of Rome's main airport has appealed to the Italian government to expand trials of Covid-tested flights to new destinations,3,0.09,0.81,0.84,0.85
"Like many firms in the aviation sector, Airbus has been hit hard by the fall in international travel during the pandemic",0,0.08,0.86,0.85,0.87
"Although air travel is heavily impacted by the pandemic, the government continues to support the sector, which continues to play a critical role maintaining essential supplies and widely used passenger links across our continent through our regional and domestic network support programs",34,0.06,0.76,0.81,0.83
"The result of the grant is the number of regular flights performed in 2021 by air transport organizations that have concluded agreements with the Federal Air Transport Agency, in the amount of at least 80 percent of the number of flights specified in the application",4,0.09,0.86,0.85,0.88
with increasing demands from aviation sector are some of the major factors,28,0.07,0.90,0.92,0.73
Increasing demands from aviation sector along with rapid technological advancements are some of the major driving factors affecting the growth of emergency beacon transmitter market,24,0.11,0.82,0.89,0.86
increasing number of aircraft manufacturers and the rising expenditure in the aviation sector would create lucrative growth prospects for the Remote Electronic Unit market across the Asia-Pacific region,15,0.04,0.74,0.82,0.84
"over a delayed flight, a passenger at Oakland International Airport on Sunday told airline employees that he had a bomb in his bag",9,0.02,0.74,0.84,0.87
"Qantas, in which they will explore ways in which they can reduce carbon emissions in the aviation sector",31,0.02,0.77,0.83,0.94
Demand for domestic flights was boosted temporarily by the government,22,0.36,0.89,0.94,0.46
China Southern said its flying capacity of international routes decreased by 80.63 percent,21,-0.01,0.82,0.85,0.96
"The number of international flights dropped by 60.1%, to 34.6 thousand",22,0.36,0.89,0.90,0.55
air-traffic fell from 36m to 8m,26,0.04,0.77,0.88,0.66
"the National Air Carrier of Azerbaijan (AZAL) will increase the number of flights on route Baku-Nakhchivan-Baku to three times a day, AZAL told",30,0.11,0.86,0.87,0.87
The COVID-19 pandemic has significantly increased demand for Cargojet's international air cargo services,0,0.08,0.86,0.89,0.75
"The greater reduction in cargo turnover was due to a 13.4% decrease in the volume of international cargo, while the volume on domestic flights increased by 2.6% over 2019",4,0.09,0.86,0.83,0.97
The prime minister announced the suspensions along with stricter measures aimed at reducing international travel,2,0.13,0.85,0.80,0.74
"China will further expand its opening-up in sectors including aviation, education, finance, elderly care, and passenger transport to New Zealand to boost the trade of services",31,0.02,0.77,0.84,0.82
"We will see an increase in the number of transit flights this year,"" said Amirmokri citing forecasts by major international aviation organizations like the IATA and the ICAO",21,-0.01,0.82,0.88,0.85
"to more than AED80 billion ($21.7 billion), coupled with the vigorous nationwide vaccine drive and steady growth in inbound tourism,",17,0.03,0.85,0.81,0.96
The airline has reduced more flights due to a resurgence of novel coronavirus infections since last fall,12,0.11,0.86,0.89,0.73
"A Share (600009:CNY77.69) adds CNY4 billion ($562 million) (2.5%) in MCap, top heavyweight rise in Aerospace products/parts sector",8,0.54,0.90,0.89,0.52
"Federal Interior Minister Seehofer had raised the possibility of cutting air traffic to Germany ""to almost zero",26,0.04,0.77,0.88,0.66
"Owing to this, the market is anticipated to show an increase in air traffic as well as business aircraft",26,0.04,0.77,0.80,0.81
"The pandemic's impact on the aerospace industry has resulted in the loss of over 100,000 aerospace manufacturing jobs",34,0.06,0.76,0.80,0.82
There was a similar decline in outbound travel for December 2020,25,0.15,0.95,0.98,0.51
the government intends to introduce new measures to reduce air travel,19,0.06,0.85,0.91,0.66
"With the slump in passenger demand and the numerous restrictions on travel, the revenues of airlines, airports, air traffic control, and the service and retail companies at airports have ""almost completely collapsed,"" the BDL noted",14,0.05,0.70,0.80,0.97
"driving growth in the market are the rising number of aircraft deliverers, rising investment into upgradation of existing aircraft fleets, and increasing aircraft orders because of the rise in air traffic across the world",4,0.09,0.86,0.87,0.95
"We talked about public safety and aviation as airlines struggled with a sharp decline in air travel, and the many different ways that countries across the world were responding to the COVID-19 pandemic",34,0.06,0.76,0.82,0.89
The Australian Government said it will increase charter flights from Britain if needed,30,0.11,0.86,0.81,0.95
"Many carriers, including Delta, have allowed travelers to purchase carbon offsets with their flights",6,0.05,0.78,0.81,0.94
"If the COVID-19 vaccines keep coming, El Paso, Southern New Mexico and Chihuahua, Mexico, should begin to see more jobs, increased trade and more air travel, according to the University of Texas at El Paso's Borderplex Business Barometer",36,0.01,0.75,0.85,0.95
"Low-cost airline easyJet has reported ""encouraging"" signs that business will recover quickly and is ready to increase flights",38,-0.03,0.80,0.89,0.84
New operations will strengthen aviation network by utilizing passenger flights at Naha Airport,31,0.02,0.77,0.85,0.86
Increasing air travel has led to an increase in commercial air traffic,26,0.04,0.77,0.94,0.44
project significantly lower 2021 segment profit as RRPF expects to realize lower gains from asset sales and continued pressure on its customer base due to the severe reduction in global air travel,5,-0.03,0.68,0.80,0.83
"Apart from this gain, financial results declined due to the significant reduction in global passenger air travel resulting from the pandemic",34,0.06,0.76,0.81,0.92
New Zealand imported much less fuel as international travel dried up,36,0.01,0.75,0.83,0.99
"Business travel, visiting families and holidays can return with a combination of an internationally recognised testing regime, vaccines and mandatory mask wearing.",10,0.10,0.85,0.83,0.86
"Qantas currently operates one of the largest carbon offset programs in the aviation industry, with around 10 per cent of customers booking flights on Qantas.com choosing to offset their flights and both Qantas and Jetstar doubling this number of flights offset by matching every dollar spent by customers",27,0.04,0.81,0.83,0.92
BP (BP) and Qantas Airways said Thursday they have formed a strategic partnership to reduce carbon emissions in the aviation sector in Australia,19,0.06,0.85,0.82,0.99
The company estimates that the fuels produced at the new plant would significantly reduce the carbon footprint of road and air transport,19,0.06,0.85,0.84,0.87
"Retrenchments are expected to go up in the air transport services sector, for instance, because of prevailing travel restrictions, MOM said",21,-0.01,0.82,0.89,0.99
the disruption of international air travel has reduced the number of flights between traditional crew change hubs and major seafaring nations,12,0.11,0.86,0.87,0.88
when air travel has dropped nearly 80%,21,-0.01,0.82,0.81,0.97
The flight is also conveniently scheduled for those wishing to fly from Suva and return the same day on Fiji Link,6,0.05,0.78,0.82,0.91
The companies will work together to reduce carbon emissions in the aviation sector and contribute to the development of a sustainable aviation fuel industry in Australia,19,0.06,0.85,0.89,0.72
"Through the collaboration, the companies will work together on opportunities to reduce carbon emissions in the aviation sector and contribute to the development of a sustainable aviation fuel (SAF) industry in Australia",19,0.06,0.85,0.89,0.72
"relatives will drive the growth in domestic traffic in India, while business travel is also expected to return back before other markets",10,0.10,0.85,0.86,0.95
"Additionally, growth of e-commerce here is also contributing to the growth in air cargo market and this trend will continue",31,0.02,0.77,0.82,0.89
Mr Dayo said the company partnered many international flight operators and touted the possibility of easing international flights to Ho,21,-0.01,0.82,0.85,0.82
the pandemic caused a steep drop in air travel,0,0.08,0.86,0.91,0.69
"The Port, which operates PDX, saw an opportunity to make use of the 22-acre economy lot, which had been closed and was empty with the reduction in air travel",39,0.01,0.86,0.85,0.98
Amazon acquired 11 passenger planes to expand its air logistics capabilities,3,0.09,0.81,0.80,0.93
"Mr Strickland expects the return of air travel to be 'patchy', with short-haul flights being the first to experience a return of passengers",4,0.09,0.86,0.87,0.97
"The decline in food service sales volume was due to a decline in air travel, nationwide",17,0.03,0.85,0.89,1.00
"Five airlines have resumed Max service, racking up more than 2,700 flights",35,0.08,0.88,0.85,0.94
it is unlikely that air transport will increase so strongly next year,25,0.15,0.95,0.98,0.48
"Despite the reductions in air travel and the global economic slowdown caused by the pandemic, climate change sadly has not slowed down this past year",0,0.08,0.86,0.90,0.84
Aziz Abukhakimov said that work is currently underway to increase the number of flights and attract cheap low-cost airlines to Uzbekistan,4,0.09,0.86,0.88,0.92
Rossiya Airlines continues to expand regional route network from Moscow,18,-0.02,0.83,0.89,0.79
short-haul flights being the first to experience a return of passengers,33,0.07,0.88,0.85,0.98
Amazon has acquired 11 passenger planes from struggling North American airlines to expand its air logistics capabilities,3,0.09,0.81,0.81,0.76
there was a drastic reduction in air traffic,28,0.07,0.90,0.94,0.84
the National Air Carrier of Azerbaijan (AZAL) will increase the number of flights on route Baku-Nakhchivan-Baku to three times,6,0.05,0.78,0.86,0.99
"China will implement more expansion to its opening-up in areas including aviation, education, finance, elderly care, and passenger transport to New Zealand to boost the trade of services",31,0.02,0.77,0.82,0.90
return of normal aviation operations would also help improve prices,10,0.10,0.85,0.81,0.90
The airline also plans to increase or resume flights along eight routes during the summer,35,0.08,0.88,0.92,0.75
global business travel would decline by about 15%,26,0.04,0.77,0.84,0.76
"In a new coronavirus world, local travel has risen",0,0.08,0.86,0.84,0.78
on trying to build up the aviation sector to what it was,28,0.07,0.90,0.95,0.75
"International travel has fallen due to the fact that the number of open countries is small, many directions",17,0.03,0.85,0.84,0.90
to ensure risk from air travel is mitigated as much as possible without creating a labyrinth of obstacles for customers,37,0.02,0.73,0.82,0.84
the flight connectivity between Nashik and Belagavi is set to boost the regional aerospace sector,24,0.11,0.82,0.89,0.74
"The aviation industry has been one of the sectors hardest hit by the pandemic, with demand deeply depressed since last March, forcing airlines to slash jobs and flight capacity",17,0.03,0.85,0.89,0.87
"Administrator Bridenstine will be returning to Tulsa, Oklahoma, as we expand our footprint in one of the top seven aerospace regional",3,0.09,0.81,0.80,0.97
"airline companies continued their flights, although they did reduce the number of flights",12,0.11,0.86,0.91,0.78
Demand for international flight services has fallen by over 90,22,0.36,0.89,0.90,0.55
"While the movement of individual passengers has been disrupted by travel restrictions, cargo flights have increased substantially, and cargo charter flights have doubled since 2020",14,0.05,0.70,0.80,0.93
Flag carrier Air Serbia plans to increase the number of weekly flights to Switzerland,35,0.08,0.88,0.95,0.57
While demand for air travel fell off sharply,29,0.04,0.84,0.85,0.86
The drastic reduction in international flights is another problem,16,0.01,0.90,0.93,0.92
DOTR projected the new international airport to boost air traffic in the region amid the existing coronavirus disease 2019 (COVID-19) pandemic,0,0.08,0.86,0.85,0.95
Sharp Downturn in the Aviation Industry amid COVID-19 to Hinder Market Growth,34,0.06,0.76,0.83,0.81
The repatriation flight and air freight business continue to function during the pandemic,34,0.06,0.76,0.83,0.92
"the commencement of the inoculation drive has raised travellers' optimism, which will not only boost air travel,",26,0.04,0.77,0.80,0.84
"The DOT intended to develop ""market-based"" airport fees such as auctions or congestion pricing to reduce flight volume",12,0.11,0.86,0.84,0.91
"There has been a considerable increase in air passenger traffic from the last few years, which has significantly increased the demand for new aircraft for civil aviation",17,0.03,0.85,0.84,0.93
"Air Serbia, the national airline of the Republic of Serbia, will increase the number of weekly flights to Zurich starting from 2 February 2021",35,0.08,0.88,0.95,0.60
"the FAA said it had seen a ""disturbing increase in incidents where airline passengers have disrupted flights",21,-0.01,0.82,0.86,0.86
38% plan to increase the percentage of their flights using private aviation after the pandemic,0,0.08,0.86,0.84,0.87
7% plan to decrease the percentage of their flights using private aviation after the pandemic,0,0.08,0.86,0.84,0.87
The airline - which had offered five flights per week in December - will reduce service to one flight per week,12,0.11,0.86,0.96,0.62
"While the global pandemic led to a sudden and severe decline in air travel, there were no idle moments",17,0.03,0.85,0.89,0.77
"market is driven by the increasing investments in MRO facilities, increase in aircraft deliveries, and strategic collaborations",37,0.02,0.73,0.80,0.94
Rising air traffic across the globe has led to increase in flight,35,0.08,0.88,0.89,0.80
"In addition, while StreetLight doesn't explicitly measure air travel in this report, the reduction in business travel was massive",17,0.03,0.85,0.87,0.90
International flights will rise to 53%,22,0.36,0.89,0.90,0.55
"Moscow-based Sheremetyevo International Airport has announced an Aerolíneas Argentinas flight picked up the second shipment of the Sputnik V coronavirus vaccine and returned it to Buenos Aires, Argentina",2,0.13,0.85,0.82,0.92
"in aviation, agriculture, and other verticals, the APAC region is witnessing      substantial growth in the navigation system market in the region",15,0.04,0.74,0.86,0.69
All Nippon Airways said Tuesday it will reduce its passenger volume on flights in Japan,12,0.11,0.86,0.90,0.87
It will also reduce flights between Tokyo International Airport at Haneda and Kansai and between Itami and New Chitose Airport in Hokkaido,12,0.11,0.86,0.90,0.64
Large-scale investments by governments and aviation authorities in the development of aviation infrastructure and expansion of      aircraft fleets are expected to drive the adoption of AR/VR in civil aviation,15,0.04,0.74,0.86,0.81
our entire industry has been ravaged by the steep and sustained drop in passenger travel resulting from the pandemic,17,0.03,0.85,0.86,0.98
"as the pandemic has reduced air travel worldwide, Clermont is continuing to pour investment into MagniX",34,0.06,0.76,0.82,0.92
"Japan Airlines Co. said the same day it will increase flight capacity on routes seeing a faster recovery in demand during the next business year from April, including flights from Tokyo's Haneda airport to remote southern islands in Okinawa Prefecture",6,0.05,0.78,0.83,0.99
"The airline will increase flights and expand its network in the time to come, especially during the upcoming Lunar New Year (Tet) holiday",32,0.01,0.75,0.81,0.99
"Last month, Air Serbia said it is increasing the number of flights to Montenegro after Montenegro Airlines halted operations and has engaged additional resources at the airports in Podgorica and Tivat",38,-0.03,0.80,0.84,0.99
to train after passengers on three charter flights returned positive tests for the coronavirus,33,0.07,0.88,0.83,0.95
Air charter services to Newmont’s mine site have increased over the last nine years and it is the only site in Australia where we fly,16,0.01,0.90,0.92,0.87
Aerospace production was negatively impacted by a reduction in demand due to the pandemic,0,0.08,0.86,0.82,0.87
efforts to increase demand for air travel,29,0.04,0.84,0.95,0.62
The airline said the increase in flights was in response to a gradual increase in travel demand since it resumed flights on the route in October last year,16,0.01,0.90,0.92,0.98
"As for the other big change we've seen since March, Kevin thinks business travel will never return to the same degree",21,-0.01,0.82,0.84,0.91
It manages the entire inspection process in order to enhance the performance of the aviation equipment,31,0.02,0.77,0.85,0.88
"The Vietnam Air Services Company (VASCO), a member of the Vietnam Airlines Corporation, resumed its route between HCM City and Rach Gia on Monday to serve rising travel demand for Tet (Lunar New Year) holiday",29,0.04,0.84,0.85,0.96
up to the Australian Open has been clouded in chaos after a number of charter flights returned positive coronavirus tests,33,0.07,0.88,0.88,0.90
Increasing enhancements in aerospace and defense equipment are expected to drive the demand for tooling board over the forecast period,15,0.04,0.74,0.82,0.79
"The FAA said it ""has seen a disturbing increase in incidents where airline passengers have disrupted flights",21,-0.01,0.82,0.90,0.76
"For those whose charter flights returned no positive tests, practice at Melbourne Park was supposed to start on Sunday at 3.45pm",33,0.07,0.88,0.82,0.88
we are successfully able to counter the overall decrease in aviation activity,28,0.07,0.90,0.93,0.85
"we are successfully able to counter the overall decrease in aviation activity,"" remarked its CMD Ajay Singh",28,0.07,0.90,0.91,0.91
it was confirmed that another charter flight had returned one more positive covid test,33,0.07,0.88,0.84,0.87
"A new report from the UN's air transportation agency confirms there was a ""dramatic"" fall in international air travel due to COVID-19",17,0.03,0.85,0.88,0.84
"The least affected country was Norway due to its critical dependence on aviation connectivity, where air traffic decreased by 40 percent compared to 2019 which amounted to 205,000 flights",4,0.09,0.86,0.93,0.84
This is in large part due to the decline in trans-Atlantic air traffic,25,0.15,0.95,0.92,0.77
"By expanding the committee offering in Canada, we are able to engage with more volunteers to further develop our regional programmes with subject matter experts, focusing on more education and content to help drive the return of business travel and meetings safely,' adding 'the committees",1,0.03,0.67,0.83,0.90
"Meanwhile, the passengers can return money for tickets for canceled flights or change the departure date until March 30, 2021, the reports say",30,0.11,0.86,0.91,0.92
"Despite a global decline in air travel and a grounding that lasted two months, Kazakhstan's only low-cost carrier FlyArystan managed to fly 1.5 million passengers last year",6,0.05,0.78,0.86,0.86
Airlines and the Transportation Security Administration are stepping up security for flights,35,0.08,0.88,0.93,0.78
It added that passengers returning to Washington on a round-trip ticket should contact customer service about guns they might have checked on their outbound flight,9,0.02,0.74,0.81,0.84
a year-on-year decrease was also in air transport and in land transport and transport via pipelines,17,0.03,0.85,0.82,0.97
as no surprise to the millions of people left chasing their airline for their money back after suffering a flight cancellation last year,30,0.11,0.86,0.83,0.97
"Al-Anani said that the initiative would contribute to tourism to Egypt by motivating international companies to increase the number of flights to Egyptian destinations, while Enaba explained the important role of the petroleum sector in supporting aviation traffic through its initiatives and its provision of aviation fuel at all Egyptian airports",1,0.03,0.67,0.82,0.78
"North America and Europe are the growing regions in the polyether ether market as a result of the booming aerospace industry due to rising number of air traffic in the developing countries such      as India, China",24,0.11,0.82,0.85,0.75
The FAA said that there has been “a disturbing increase in incidents where airline passengers have disrupted flights,4,0.09,0.86,0.88,0.96
the scope of the pandemic or its continuing impact on air travel was unknown,17,0.03,0.85,0.85,0.94
"Travel restrictions have slashed demand for long-haul travel, and most airlines' planes have been grounded since March 2020",29,0.04,0.84,0.84,0.98
"The FAA said there has been ""a disturbing increase in incidents where airline passengers have disrupted flights",4,0.09,0.86,0.89,0.84
"Pure air cargo traffic increased while there was a drop in so-called belly cargo, which is cargo shipped with passenger planes, as many routes were closed",4,0.09,0.86,0.85,0.81
The Federal Aviation Administration said there has been “a disturbing increase in incidents where airline passengers have disrupted flights,4,0.09,0.86,0.88,0.96
"The adoption of technology drives growth in the food and pharmaceutical industries, the aviation sector, and the demand      for technically advanced systems is driving the market",15,0.04,0.74,0.83,0.90
"including measures to—Decarbonisation and Economic Strategy Bill 5Part 3—Green New Deal policy requirements(i)reduce air travel,",19,0.06,0.85,0.86,0.77
"The number of flights handled by Riga Airport fell by 59.1 percent from 2019 to 35,592",7,0.98,1.00,1.00,0.00
"Meanwhile, domestic flights at Muscat International Airport fell by 65.2 per cent to 3,054",22,0.36,0.89,0.94,0.46
AK is also looking forward to launch their new route between Kota Kinabalu International Airport (IATA Code: BKI) and Terengganu Airport (IATA Code: TGG) in February 2021 to further widen its flight options while enhancing the flight connectivity within Malaysia,6,0.05,0.78,0.83,0.81
The extension of the suspension of flights and holidays comes just days after Ryanair boss Michael O'Leary warned that the new covid testing measures for UK arrivals that come into force on Friday would lead to airlines,30,0.11,0.86,0.86,0.94
"Boeing removed more than 1,000 planes from its backlog as the COVID-19 pandemic greatly diminished air travel and the 737 Max",32,0.01,0.75,0.81,1.00
"the number of international flights decreased by 57.7% to 68,870",22,0.36,0.89,0.90,0.55
going ahead would be a determining factor for the health of the sector as increase in cases results in decrease in air travel,17,0.03,0.85,0.85,0.83
"the cost of urban air transport could be drastically reduced, he said",19,0.06,0.85,0.80,0.96
"We are optimistic that current developments and the global roll out of COVID-19 vaccination programmes will enable an increase in air travel soon, and we all hope this",39,0.01,0.86,0.84,0.90
"Heathrow worked with airlines and the cargo community to increase dedicated cargo flights, safeguarding the UK's supply lines throughout the pandemic",32,0.01,0.75,0.82,0.89
the CDC order is unlikely to cause an immediate spike in international travel,21,-0.01,0.82,0.85,0.82
"The impact of COVID on the aviation industry has been unprecedented,"" said Sean Sullivan, Chief Commercial Officer of Vmo",17,0.03,0.85,0.87,0.82
"the coronavirus pandemic cut demand for air travel, Caixin Global reported Tuesday,",29,0.04,0.84,0.86,0.89
"AK is also looking forward to launch their new route between Kota Kinabalu International Airport (BKI)and Terengganu Airport in February 2021 to further widen its flight options while enhancing the flight connectivity within Malaysia, he said",30,0.11,0.86,0.87,0.93
"To increase dedicated cargo flights, the airport worked with airlines and the cargo community throughout the pandemic",0,0.08,0.86,0.85,0.82
The International Air Transport Association (IATA) has estimated that air travel won't return to pre-pandemic levels until 2024,10,0.10,0.85,0.86,0.90
the growth in air traffic volumes across SAM is another significant factor resulting in increased oil consumption,28,0.07,0.90,0.93,0.91
"In addition, the travel restriction imposed by various countries has reduced air travel significantly",19,0.06,0.85,0.83,0.86
"COVID-19 restrictions, social distancing and reduced domestic flights coupled with significantly higher parcel volumes meant that delivering Christmas 2020 for all Australians was always going to be incredibly challenging",17,0.03,0.85,0.81,0.89
"COVID-19 has thrown the air transport industry into a deep crisis, but the industry will ultimately be the main driver to help end this pandemic",17,0.03,0.85,0.88,0.81
"The flag carrier tweeted that its flights will return to Saudi Arabia beginning on Monday, January 11, 2021, with services to Riyadh, followed by Jeddah on Thursday, January 14,",33,0.07,0.88,0.89,0.77
"9 (IANS) WestJet, Canada's second-largest airline, has announced that it would lay off 1,000 people and cut flights due to the official travel restrictions imposed in the wake of the ongoing Covid-19 pandemic",2,0.13,0.85,0.84,0.95
"Canada's second-largest airline WestJet announced Friday it would lay off 1,000 people and cut flights due to official travel restrictions against the rampaging COVID-19 pandemic",2,0.13,0.85,0.91,0.69
"the COVID-19 pandemic had impacted the aviation industry severely, including the ability",0,0.08,0.86,0.84,0.93
"This drop was mostly due to the collapse in air travel, which caused much less complaints about flight delays or cancellations",4,0.09,0.86,0.86,0.91
"Because of the new lockdowns in Ireland, the UK and some other European Union countries, Irish low-cost airline Ryanair is drastically cutting its flight offering from January 21, the air carrier has announced in Dublin,",2,0.13,0.85,0.91,0.66
"On peak days, the company operated approximately 610 daily flights in December to meet the increase in demand for air travel",29,0.04,0.84,0.90,0.85
because aviation is vital to us as a small island trading nation and a lot of our supply chain and our exports go,16,0.01,0.90,0.89,0.93
"All Nippon Airways Co. will cut 2,698 flights between Jan. 15",7,0.98,1.00,1.00,0.00
"bringing the operation rate for January to 66 percent compared to 79 percent in December, according to its parent ANA Holdings Inc. Japan Airlines Co. will cut an additional 3,567 flights between Jan. 13",6,0.05,0.78,0.82,0.93
The increase in air traffic is one of the key drivers of the global aerospace landing gear market,28,0.07,0.90,0.90,0.97
"Meanwhile, Japanese airlines will further reduce their domestic flight services depending on the level of demand",12,0.11,0.86,0.84,0.94
"The volume of air traffic in Germany in 2020 had thus fallen to the level recorded in 1989, according to the DFS",26,0.04,0.77,0.88,0.66
"Heathrow Airport's chief executive John Holland-Kaye said that as coronavirus vaccines are rolled out in the UK and other countries, flights would return",30,0.11,0.86,0.88,0.89
"The new flight cuts mean WestJet will have reduced flights by more than 80 per cent compared with the same time last year, it said",21,-0.01,0.82,0.85,0.92
"Scherer said the XLR, designed to fly longer-haul international routes with more range and capacity than the largest 737 MAX models, is ""uniquely placed for the recovery"" once air travel begins to return",10,0.10,0.85,0.86,0.94
"Secretary Lei also said in his Thursday remarks that the Macau government was for now maintaining its estimate of MOP130 billion (US$16.28 billion) in casino gross gaming revenue (GGR) for 2021, as it believed that local casino resort earnings would improve amid an increase in inbound tourism",21,-0.01,0.82,0.83,0.96
Honduran Travel and Tourism Agency Association member Monica Martel said the restart of international flights at Villeda Morales airport in San Pedro Sula (SPS) is positive because the country's flight offer is expanded,4,0.09,0.86,0.89,0.94
"an increase in the aviation sector that is boosting the      aerospace applications, growing demand for sterile and safe surgical as well as other instruments, expanding healthcare sector, and growing transmission & distribution are also adding to      the market growth",15,0.04,0.74,0.86,0.71
Aviation Suite will provide in-depth process to enhance CHI Aviation,18,-0.02,0.83,0.81,0.97
"The COVID-19 outbreak has dramatically impacted the air transport system, including aviation security screening,",0,0.08,0.86,0.84,0.97
767-300 aircraft to expand its air transportation network,3,0.09,0.81,0.86,0.91
"On the day of the accident, the pilot and the passengers were planning to fly from Cherry Ridge Airport (N30), Honesdale, Pennsylvania",6,0.05,0.78,0.82,0.88
The dramatic drop in passenger flights due to ongoing travel restrictions is a key factor as those flights once carried significant volumes of international freight,4,0.09,0.86,0.88,0.90
"It is already driving the digital transformation of major industries across the world, enhancing fundamentally the way maritime, aviation, government and humanitarian users, among others, work.</p>",1,0.03,0.67,0.84,0.86
"As passenger flights represent only one part of all flight operations, the number of flights has decreased less than the number of passengers",6,0.05,0.78,0.80,0.92
"Manado routes is Lion Air's main focus in accommodating the needs of inter-coordinated passengers through Manado, Northern Indonesia to Timika - Eastern Indonesia, creating aviation market opportunities in Indonesia, increasing the trend of air travel demand",4,0.09,0.86,0.84,0.99
The availability of these flights is Lion Air's focus to answer the demand of inter-coordinated passengers in the domestic segment and was an effort to increase the trend of air travel demand and restore public confidence,4,0.09,0.86,0.87,0.97
"from Canadian carrier WestJet, highlighting the growth of cargo shipments and the freefall in air travel since the pandemic began",34,0.06,0.76,0.84,0.93
"It had experienced rising demand for such flights amid Saudi Arabia and Hong Kong, which is one of Asia's biggest freight and logistics hubs, according to the airline",4,0.09,0.86,0.86,0.87
Shift towards connected devices and telematics as a result of the Internet of Things (IoT) is driving the market growth in the U.S.  Usage of conformal coatings in the aerospace is booming due to increase in manufacturing of aircraft and defence equipment,24,0.11,0.82,0.88,0.78
Airlines have been struggling during the pandemic because of the huge drop in air travel,0,0.08,0.86,0.93,0.64
"International travel fell 68% compared with 2019, while domestic travel was down 40%",16,0.01,0.90,0.90,0.95
"air cargo unit SF Airlines expanded its global air cargo network to 77 destinations,",3,0.09,0.81,0.89,0.67
The CEO of the operator of ANA says the airline will consider reducing flights if a state of emergency is declared for Tokyo and surrounding prefectures,12,0.11,0.86,0.86,0.89
"This is in response to the large increase      in air traffic in the recent years, particularly in Asia, the Middle East, and Latin America",28,0.07,0.90,0.89,0.91
Reducing their air travel is another part of the league's plan to exist outside a bubble in a coronavirus-dominated world,17,0.03,0.85,0.85,0.86
