document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"American Airlines (AAL 14.71, +2.86, +24.1%) said it is increasing its domestic flying",8,0.58,0.94,0.99,0.24
All airlines will be allowed to increase the number of international flights involving China to two per week if no incoming passengers on their flights test positive for Covid-19 for 3 consecutive weeks,17,0.40,0.89,0.99,0.25
"The airline is boosting flights from New York City airports,",17,0.40,0.89,0.99,0.25
"COVID-19 Alerts-June 4, 2020-Qantas plans to increase Australian flights amid COVID-19 pandemic",30,0.11,0.86,0.93,0.50
"Meanwhile, Turkey's national flag carrier Turkish Airlines (THY) increased its number of domestic flights as of Thursday by taking the highest measures against the COVID-19 pandemic",30,0.11,0.86,0.93,0.50
A special Government charter flight returned over 200 people to the UK on 7 May,20,0.57,0.97,1.00,0.19
"carrier Frontier Airlines is expanding its service from Philadelphia with new nonstop flights to Boston, Chicago starting in July and daily nonstop service to Phoenix starting in November",31,0.03,0.79,0.91,0.59
two Emirates cargo flights returned to Dubai due to poor weather conditions,20,0.57,0.97,1.00,0.19
Turkey's national flag carrier Turkish Airlines (THY) on Tuesday announced that it would increase its domestic flights across the country,13,0.92,0.99,1.00,0.04
Several long-distance trains on the Central Railway and Western Railway have been rescheduled while fleet of domestic air travel has been reduced,33,0.98,1.00,1.00,0.02
"The civil aviation industry of China has seen a sharp increase in scheduled cargo flights, said the Civil Aviation Administration of China",8,0.58,0.94,0.91,1.00
"Air travel will not return to pre-Covid levels until 2023, according to the Minister for Transport",20,0.57,0.97,1.00,0.19
demand for air travel to return to 2019 levels before 2023,20,0.57,0.97,0.93,0.78
The slow return of passenger flights can be seen in the third-quarter plans of some major carriers,2,0.04,0.80,0.97,0.63
"Ryanair boss Michael O'Leary branded the plan ""idiotic"" and ""unimplementable"", while BA warned that may have to delay the return of flight services",5,-0.03,0.80,0.90,0.72
International flight returned 83 persons in a relief flight arranged by the government through Sydney,20,0.57,0.97,1.00,0.19
"Asiana Airlines said it would reconnect 27 out of 73 international routes, while increasing flights from 53 to 110 per week",8,0.58,0.94,0.99,0.24
"the reduction in international flights, as a result of measures to reduce the spread of the new coronavirus",36,0.05,0.86,0.90,0.74
"most of Marriott’s occupancy growth was from drive-to markets, which is in line with expectations that domestic local travel will return well before international travel",20,0.57,0.97,0.91,0.98
"A340-600s and 11 Airbus A320s, as well as five Boeing 747-400s as the pandemic severely impacts air travel",30,0.11,0.86,0.97,0.53
"In order to prevent coronavirus spread in Kazakhstan, the number of flights was reduced by 438 flights per week on international destinations on 97 routes, which makes up 99 percent of all international flights implemented",36,0.05,0.86,0.91,0.66
"the number of flights was reduced by 438 flights per week on international destinations on 97 routes, which makes up 99 percent of all international flights implemented",36,0.05,0.86,0.92,0.72
"China will consider increasing flights on the condition that coronavirus cases are under control,"" Li Jian, deputy director of the Chinese Civil Aviation Administration (CAAC),",10,1.00,1.00,1.00,0.00
Such services on long-haul flights will be reduced and purchases will only be possible using contactless payments,33,0.98,1.00,1.00,0.02
a number of countries are already beginning to lift restrictions so that domestic and international travel can return in a phased way,20,0.57,0.97,0.91,0.98
The airline plans to increase flights to 40 percent of its normal schedule from the start of July,17,0.40,0.89,0.99,0.25
"In total, during the pandemic, charter flights of Uzbekistan Airways JSC (on 21 March and on 10 May) returned 527 people to Uzbekistan",12,0.20,0.87,0.90,0.61
that it has urged the Civil Aviation Ministry reduce the number of incoming flights from five states,33,0.98,1.00,1.00,0.02
"The State Government has requested the Civil Aviation Ministry to reduce the number of flights, emanating from Maharashtra, Tamil Nadu, Gujarat, Madhya Pradesh and Rajasthan to Karnataka in view of the high number of Covid-19 Cases prevalent",33,0.98,1.00,1.00,0.02
Flights could increase by 50 percent says expert easyJet,8,0.58,0.94,0.99,0.24
Regional and international travel will return in the latter half of the year or early next year due to fears,20,0.57,0.97,1.00,0.19
Flights could increase by 50 percent says expert [INTERVIEW]Ryanair,8,0.58,0.94,0.99,0.24
"Bulgaria Air continues to gradually increase its flights on more of its regular routes, which were canceled due to the COVID-19 pandemic",30,0.11,0.86,0.93,0.50
Airlines were set to increase flights by June,17,0.40,0.89,0.99,0.25
"As of March 17, Air Canada reduced its international flights between Canada and Europe by restricting service to London, Paris and Frankfurt",33,0.98,1.00,1.00,0.02
It will also see a significant drop in business travel,2,0.04,0.80,0.97,0.63
The airline has cut both domestic and international flights by nearly 90 percent,17,0.40,0.89,0.99,0.25
"Elsewhere, Italian airline Alitalia said yesterday it would increase its flights by 36 per cent next month",8,0.58,0.94,0.99,0.24
the reduction in the level of air traffic as compared to the level in the corresponding period in 2019 is persisting and is likely,10,1.00,1.00,1.00,0.00
"the number of long haul flights will be increased to two per week,"" the company said in a statement on Wednesday",8,0.58,0.94,0.99,0.24
to what strategy would be best to reduce air travel,33,0.98,1.00,1.00,0.02
Many cuts will be in civil aerospace,10,1.00,1.00,1.00,0.00
"Customers, whose flights are cancelled, can change their travel dates until 31 May 2021 through Finnair's website or customer service",28,0.44,0.88,0.98,0.23
Greece will allow international flights to return to its tourist resorts from July,20,0.57,0.97,0.91,0.95
"The charter flights are planned to be organized for Azerbaijani citizens staying in Europe, the CIS countries and other countries to return to Azerbaijan,"" the spokesperson said",5,-0.03,0.80,0.91,0.63
"Flights to Europe and Japan will return to San Francisco International Airport in June, according to a statement from the airport",20,0.57,0.97,1.00,0.19
"giant Rolls-Royce said on Wednesday it would cut at least 9,000 jobs in response to the slump in air traffic during the coronavirus pandemic",8,0.58,0.94,0.99,0.24
Canada's biggest airline has had to reduce 95% of its scheduled flights due,33,0.98,1.00,1.00,0.02
InterGlobe Aviation fell 2.4 percent and SpiceJet lost 5 percent despite reports that some airlines have started bookings for flights from June onwards,17,0.40,0.89,0.99,0.25
"Two international flights to return Vietnamese citizens operated by Vietnam Airlines returned safely on May 16, 2020",20,0.57,0.97,1.00,0.19
such charter flight operations led by international oil companies such as ExxonMobil in Equatorial Guinea must be expanded across all oil-producing states and governments should immediately facilitate these movements,38,0.51,0.94,0.93,0.81
"Meanwhile, SriLankan Airlines' flight returned with 235 people from Japan who were unable to return home due to the coronavirus travel restrictions",20,0.57,0.97,1.00,0.19
"we expect to see the return of our first scheduled international flight this Saturday, with Wizz Air returning to operate a twice weekly service to Budapest",5,-0.03,0.80,0.93,0.81
"When Covid is under control, a new travel industry will emerge, with reduced business travel",26,-0.05,0.81,0.91,0.69
there will be further growth in air travel from the 2020 low,10,1.00,1.00,1.00,0.00
Negative growth was seen in rail transportation (-6.96 percent) and air transportation,2,0.04,0.80,0.97,0.63
"Despite a reduction in international passenger travel, the 777 fleet has been the workhorse of Delta's cargo, mail and U.S. citizen repatriation operations amid the pandemic",30,0.11,0.86,0.91,0.70
the number of flights had been increasing prior to the pandemic,30,0.11,0.86,0.97,0.53
air travel had significantly fallen and further restrictions were expected to be announced,13,0.92,0.99,1.00,0.04
The Foreign Secretary thanked him for New Zealand's support in facilitating the five charter flights which have returned over 1500 British nationals to the UK,20,0.57,0.97,1.00,0.19
This was due to rate increases in sea and airfreight and strong volume growth across all business units,10,1.00,1.00,1.00,0.00
sectors like aviation and petrochemicals would increase,25,0.29,0.84,0.98,0.37
SpiceJet has been continuously expanding its cargo network on both domestic and international routes,38,0.51,0.94,0.99,0.22
"The COVID-19 pandemic has caused a decrease in observations made by commercial aircraft, due to the decrease in air traffic",30,0.11,0.86,0.93,0.50
commendable expansion of the aviation space can be aptly credited for the significant,25,0.29,0.84,0.98,0.37
Airlines have severely cut back flights,17,0.40,0.89,0.99,0.25
"Earlier during twenty century, the increase in motor car traffic and aviation led to the popularization and development of large motorized winter service vehicles",25,0.29,0.84,0.98,0.37
"during lockdown periods, creating a surge in international travel when restrictions are",10,1.00,1.00,1.00,0.00
the pandemic has caused the space for air cargo to be very tight,30,0.11,0.86,0.91,0.70
the demand on air travel may well be permanently reduced,33,0.98,1.00,1.00,0.02
", however, focusing on the early return of the Kannadigas who have been stranded in various countries since March 23 when international flights were",5,-0.03,0.80,0.90,0.66
There was an above-average decline in air transport services,10,1.00,1.00,1.00,0.00
"Although flights are significantly reduced, new procedures are necessary to minimize risk of spreading the virus in aviation",15,0.07,0.78,0.93,0.99
Kelly said business and international travel will take longer to return,20,0.57,0.97,0.94,0.85
Many of those same airlines are cutting their flight capacity,17,0.40,0.89,0.99,0.25
The airline's A321neo fleet is currently not in service due to a reduced flying,17,0.40,0.89,0.99,0.25
The fall in air traffic then was much smaller than what we are seeing now,2,0.04,0.80,0.92,0.79
there has been precipitous decline in Canadian air traffic and revenues,10,1.00,1.00,1.00,0.00
Filling the passenger cabin with cargo will backfill the loss in capacity across the continental United States and Hawaii after passenger flights were reduced,33,0.98,1.00,1.00,0.02
"Since the onset of COVID-19, there has been precipitous decline in Canadian air traffic -and revenues",10,1.00,1.00,1.00,0.00
Orders increased 12% in the Aerospace Systems Segment on a rolling 12-month average basis,27,0.40,0.87,0.96,0.34
"The company has reduced its flying capacity by 80 percent in April and May, and will reduce it by 70 percent in June",33,0.98,1.00,1.00,0.02
"Air-traffic in March and April has dropped by over 90% compared to 2019, he added",3,0.84,0.97,1.00,0.10
We may see this impact extending to air travel,2,0.04,0.80,0.97,0.63
"The COVID-19 crisis has reduced airfreight capacity and disrupted supply chains around the world,"" Mr McCormack said",36,0.05,0.86,0.90,0.76
British Airways has announced it has increased the number of cargo-only flights from China to the UK,13,0.92,0.99,1.00,0.04
Air traffic has been reduced to levels last,33,0.98,1.00,1.00,0.02
"Demand for U.S. air travel dropped by 95 percent during the international pandemic, Calhoun said",8,0.58,0.94,0.99,0.24
Thousands of jets around the world are grounded as air travel demand has dried up in the pandemic and shelter-in-place orders that aim to stop it from spreading,30,0.11,0.86,0.97,0.53
"The airline says demand for air travel has fallen to ""essentially zero"" during the crisis",4,0.11,0.81,0.91,0.81
Air Canada has reduced its flight operations by more than 90 percent since mid-March,33,0.98,1.00,1.00,0.02
Many airlines are cutting up to            90% of their flight capacity,17,0.40,0.89,0.99,0.25
WestJet also announced that it is cutting 600 flights per day from its domestic schedule between May,13,0.92,0.99,1.00,0.04
"In the end of March, Virgin Australia had announced it was cutting 90 per cent of its domestic flights",13,0.92,0.99,1.00,0.04
"Japan Airlines said Tuesday that it will reduce its flight services on May 1-6, during Japan's Golden Week holiday period",36,0.05,0.86,0.94,0.55
While reducing air travel around the country is important in mitigating the spread of COVID-19,10,1.00,1.00,1.00,0.00
Air traffic has fallen to a trickle as flights have been massively,10,1.00,1.00,1.00,0.00
the aviation decreases by 29%,25,0.29,0.84,0.98,0.37
"On April 13, Aeroflot flights from Madrid and Podgorica returned 255 people",20,0.57,0.97,1.00,0.19
It is planned to expand the air transportation network due to the reconstruction of the airport,38,0.51,0.94,0.99,0.22
"In particular, the airline has been increasing 3 flights connecting Hanoi to Ho Chi Minh City on April 11, 12",17,0.40,0.89,0.99,0.25
"The flight was scheduled to return later in the evening, while the only other incoming flight on the arrivals board was a United Airlines flight from Newark",20,0.57,0.97,0.95,0.60
Jet and kerosene demand will be penalised by a drop in aviation activity in March and April after suffering from a warm winter in January and February,25,0.29,0.84,0.98,0.37
While reducing air travel is important to stop the spread of the virus,10,1.00,1.00,1.00,0.00
"The consumption of petroleum products this month was 16.08 million tonnes as diesel, petrol and aviation turbine fuel demand fell",10,1.00,1.00,1.00,0.00
"In order to prevent coronavirus spreading in Kazakhstan, the number of flights was reduced by 438 flights per week on international destinations on 97 routes, which makes up 99 percent of all international flights implemented",36,0.05,0.86,0.91,0.66
"out of our major print hubs in the UK, US and Singapore are no longer operating due to reduced air freight capacity",10,1.00,1.00,1.00,0.00
British Airways is to drop its flights from Belfast City Airport to Heathrow,10,1.00,1.00,1.00,0.00
The airline slashed flights because less people are flying due to coronavirus,17,0.40,0.89,0.99,0.25
"In view of increasingly strict measures taken by many countries, including restrictions on travel opportunities or border closures, the Air France-KLM Group has drastically reduced its flight activity, which over the next few months should be less than 10%",26,-0.05,0.81,0.90,0.74
Aviation joining them due to collapsing air travel demand,25,0.29,0.84,0.98,0.37
"by many countries, including restrictions on travel opportunities or border closures, the Air France-KLM Group has drastically reduced its flight activity, which over the next few months should be less than 10%",26,-0.05,0.81,0.90,0.74
It also saw a 409 per cent increase in cargo-only air traffic compared to the average number seen before,2,0.04,0.80,0.97,0.63
airlines began to radically cut flights to China and other locations in Asia,17,0.40,0.89,0.99,0.25
The radios' software-defined architecture can accommodate expanding future Air Traffic Management ground,38,0.51,0.94,0.99,0.22
"Since late March, China's aviation administration has cut the number of inbound international flights to under 134 per week",25,0.29,0.84,0.98,0.37
"Washington, meanwhile, have been deadlocked on passing a $1.8 trillion economic assistance package that would help the U.S. economy, lifting up industries like aviation",25,0.29,0.84,0.98,0.37
home since airlines and governments cut international flights,17,0.40,0.89,0.99,0.25
"April 1, 2020       Airlines are cutting flights at the Wichita Dwight D",17,0.40,0.89,0.99,0.25
Aconsumption tax hike and COVID-19-related slump in inbound tourism will likely reduce Japan,33,0.98,1.00,1.00,0.02
"Meanwhile, United Airlines has said it will dramatically reduce its flights to two New York City airports",36,0.05,0.86,0.94,0.55
"United Airlines , meanwhile, said it was cutting nearly 90% of its flights to the New York area",8,0.58,0.94,0.99,0.24
The airline is cutting 70%-75% of flights in April and about 80%,17,0.40,0.89,0.99,0.25
Meadows Field Airport has announced a reduction in daily flights,13,0.92,0.99,1.00,0.04
This is likely due to the decrease in air travel demand,10,1.00,1.00,1.00,0.00
For April and May the airline is cutting nearly 90% of its international flights,17,0.40,0.89,0.99,0.25
Peters said that Qatar Airways flights from New Zealand to Europe were increasing from one to two per day,8,0.58,0.94,0.99,0.24
"Due to the threat of coronavirus, 179 citizens returned to Georgia on Amsterdam-Tbilisi charter flight, Trend reports",20,0.57,0.97,1.00,0.19
there are plans to cut domestic flights by up to 40 percent,10,1.00,1.00,1.00,0.00
it significantly reduces passenger flights across the network in response to the Coronavirus pandemic,33,0.98,1.00,1.00,0.02
Airlines are cutting flights at the Wichita Dwight D,17,0.40,0.89,0.99,0.25
"The shutdown in commercial aviation caused by coronavirus has sharply reduced air cargo capacity, making it harder",33,0.98,1.00,1.00,0.02
"citizens home, while the government has also announced that it will be working with commercial airlines such as Easyjet to increase the number of flights",13,0.92,0.99,1.00,0.04
the number of domestic flights have also been reduced,33,0.98,1.00,1.00,0.02
"the U.S., and many airlines have ceased or reduced trans-Pacific and domestic flights",4,0.11,0.81,0.90,0.81
European flights fell by 60% last week and we have started to see several major European airlines,2,0.04,0.80,0.97,0.63
"The airline will therefore indefinitely cut flights to destinations such as Brisbane, Cairns,",17,0.40,0.89,0.99,0.25
The number of inbound passengers on international flights to Shanghai was slashed from yesterday as airlines cut international routes,17,0.40,0.89,0.99,0.25
Airlines have been ordered to sharply cut international flights from Sunday,17,0.40,0.89,0.99,0.25
"Xuanlin Chen, Chairman of CCI Holdings Co., Ltd., said that the business flights from China to other destinations in the world have increased by 39.2% on a year-on-year basis",8,0.58,0.94,0.99,0.24
"54 new imported cases, as Beijing ordered airlines to sharply cut international flights fearing travellers",17,0.40,0.89,0.99,0.25
"With the drop in passenger flights, the airport is already seeing a rise in freight flights to North America, south-east Asia and China",2,0.04,0.80,0.97,0.63
"By April 1st, international flights at SFO will have been reduced by 52%",33,0.98,1.00,1.00,0.02
many airlines were forced to cut both international and domestic flights due to travel bans and restrictions to several countries,17,0.40,0.89,0.99,0.25
airlines had cut flights to Australia,17,0.40,0.89,0.99,0.25
International flights have also been reduced as the nation seeks to curb the contagion from 'imported cases,33,0.98,1.00,1.00,0.02
Business travel too won't suddenly return,20,0.57,0.97,1.00,0.19
Airlines have been ordered to sharply cut international flights from today,17,0.40,0.89,0.99,0.25
A handful of people praised the airline,17,0.40,0.89,0.99,0.25
"By April 1st, international flights at SFO will have been reduced by 52 percent,"" an airport spokesperson said",36,0.05,0.86,0.94,0.55
The Government has also ordered airlines to sharply cut international flights,17,0.40,0.89,0.99,0.25
At least 65 airlines have cut passenger flights by roughly 95 per cent,17,0.40,0.89,0.99,0.25
"54 new imported cases, as Beijing ordered airlines to sharply cut international flights",17,0.40,0.89,0.99,0.25
air travel demand is really returning,20,0.57,0.97,0.95,0.60
Airlines were also ordered to cut the number of international flights,17,0.40,0.89,0.99,0.25
China has ordered airlines to sharply cut the number of flights,17,0.40,0.89,0.99,0.25
"China Bars Foreigners from Entry Amid Coronavirus Pandemic, Reduces International Flights",33,0.98,1.00,1.00,0.02
China's aviation regulator has issued guidelines to significantly cut international flights,25,0.29,0.84,0.98,0.37
Continued and uninterrupted air cargo services are vital for the economy and for fighting the coronavirus,10,1.00,1.00,1.00,0.00
There has been a sharp drop in airfreight capacity in the wake of flight cancellations and reduced connectivity,10,1.00,1.00,1.00,0.00
The Albany International Airport has seen a 40 percent reduction in flights,2,0.04,0.80,0.97,0.63
Airlines such as Korean Air have attempted to increase air freight capacity by stuffing as much cargo as they could into idle passenger jets,17,0.40,0.89,0.99,0.25
"Bulgaria Air will reduce the number of its flights from Sofia to Brussels, Frankfurt, Prague and other destinations, it said in a statement on Wednesday",36,0.05,0.86,0.94,0.55
"However, airlines around the globe are cutting flights amid plunging demand, reducing travellers' options",17,0.40,0.89,0.99,0.25
British Airways has increased its flights from Nairobi to London as part of efforts to evacuate British nationals looking to return home amid the Coronavirus (COVID-19) crisis,20,0.57,0.97,1.00,0.19
"the World Health Organization, and the related governmental travel restrictions have significantly reduced the demand for global air transportation",33,0.98,1.00,1.00,0.02
Virgin Australia announced on Wednesday that it is cutting 90 percent of its domestic flights,13,0.92,0.99,1.00,0.04
"Royal Dutch Airlines, another member of the Air France-KLM Group, will similarly be reducing the number of flights across its network",33,0.98,1.00,1.00,0.02
Estonia: Tallinn Airport sees over 90 pct drop in flight volumes in last few weeks,2,0.04,0.80,0.97,0.63
"rise in air traffic should be key driver Europe, trailed by North America,",10,1.00,1.00,1.00,0.00
"decreasing flight demands, Delta Air Lines",10,1.00,1.00,1.00,0.00
United Airlines (UAL) said late Friday that flights to international destinations will be reduced by 95% in April amid the persisting COVID-19 problem,36,0.05,0.86,0.94,0.55
The national carrier on Monday said it would cut its flight capacity by 96 per cent until the end of April,8,0.58,0.94,0.99,0.24
Several airlines around the world are cutting their routes and flights due,17,0.40,0.89,0.99,0.25
"barrels - while airlines cut flights, according to Vienna-based consultant JBC Energy GmbH.",17,0.40,0.89,0.99,0.25
Hong Kong's battered flag carrier on Friday said it would cut nearly all of its flights,8,0.58,0.94,0.99,0.24
That's why airlines are cutting so many flights,17,0.40,0.89,0.99,0.25
"New Zealand had already announced plans to cut 80 per cent of its trans-Tasman flights, ending 13 routes",13,0.92,0.99,1.00,0.04
"A number of popular airlines have slashed their flights to Spain, following advice from the Foreign and Commonwealth Office against all world travel",17,0.40,0.89,0.99,0.25
Airlines are laying off thousands of workers and cutting flights,17,0.40,0.89,0.99,0.25
"For Japan service, there will be a reduction in flights between Honolulu and Osaka's Kansai Airport and between Honolulu and Fukuoka",10,1.00,1.00,1.00,0.00
South African Airlines (SAA) has announced a gradual reduction in its Johannesburg-Maputo flights,13,0.92,0.99,1.00,0.04
"According to the order, Covid-19 pandemic has adversely impacted aviation industry",30,0.11,0.86,0.90,0.68
a $2.6 billion secured credit facility to boost its liquidity amid a steep drop in air travel demand,8,0.58,0.94,0.99,0.24
national carrier to reduce number of flights on the Riga-Liepaja route to one flight per week,33,0.98,1.00,1.00,0.02
United Airlines (UAL) also said late Tuesday it is further cutting domestic and international flights in April in response to travel restrictions put in place by governments amid the COVID-19 crisis,8,0.58,0.94,0.99,0.24
"The airline will also ground nearly half of its fleet and slash 55,000 flights",17,0.40,0.89,0.99,0.25
airlines cut flights in response to the spread of COVID-19,17,0.40,0.89,0.99,0.25
Lufthansa has announced further cuts in the group's flight operations,13,0.92,0.99,1.00,0.04
travel restrictions in response to the pandemic and airlines have dramatically cut the number of flights they are operating,4,0.11,0.81,0.91,0.71
"global air traffic could decline by as much as 20 per cent this year, and it was likely that 53 per cent",10,1.00,1.00,1.00,0.00
"Affected by the epidemic, passenger flights have been reduced dramatically, intensifying the insufficiency",33,0.98,1.00,1.00,0.02
Ryanair has announced it will be cutting around 80% of its flights due to coronavirus,13,0.92,0.99,1.00,0.04
Ryanair have announced it will be cutting around 80% of its flights due to coronavirus,13,0.92,0.99,1.00,0.04
"Ryanair, a budget carrier popular in Europe, said in a statement Wednesday it would cut more than 80 percent of its flights",8,0.58,0.94,0.99,0.24
"Today, Ryanair announced that it would be cutting its scheduled flights due to the coronavirus pandemic",13,0.92,0.99,1.00,0.04
Rystad has said global commercial air traffic will drop by about 20% this year,8,0.58,0.94,0.99,0.24
Qantas announced yesterday it is cutting 90% of its international flights and 60% of domestic flights,13,0.92,0.99,1.00,0.04
United Airlines (UAL) said late Tuesday it is further cutting domestic and international flights in April in response to travel restrictions put in place by governments amid the COVID-19 crisis,8,0.58,0.94,0.99,0.24
"Vietjet has continued to expand its domestic and international flight network, connecting many destinations including New Delhi, Mumbai (India), Bali (Indonesia) and Tokyo,",38,0.51,0.94,0.99,0.22
The airline are cutting all international flights from late March until May,17,0.40,0.89,0.99,0.25
"Virgin Australia announces it is cutting all international flights, a day after            similar news from Qantas, putting thousands",13,0.92,0.99,1.00,0.04
"Effective 23 March until 19 April 2020, Air Seychelles will significantly reduce its flights to Mauritius, Johannesburg and Mumbai in addition to suspending its services to Tel Aviv until 22 April, 2020",33,0.98,1.00,1.00,0.02
United Airlines announced it was cutting flights by 50 per cent for April and May,13,0.92,0.99,1.00,0.04
El Al also said Tuesday that it was further reducing passenger flights to only four per day,36,0.05,0.86,0.94,0.55
"On Tuesday, Australian flagship carrier Qantas and its budget airline Jetstar said they will cut their international flights by 90 per cent",8,0.58,0.94,0.99,0.24
Delta Air Lines announced they would cut their volume of flights by 40%,13,0.92,0.99,1.00,0.04
"Meanwhile, airlines are already cutting back flights",17,0.40,0.89,0.99,0.25
The company said it is seeing a spike in air freight service requests as many commercial flights are being grounded,8,0.58,0.94,0.91,1.00
"On Tuesday, Australian flagship carrier Qantas and its budget airline Jetstar said they will cut their international flights by 90%",8,0.58,0.94,0.99,0.24
Airlines are cutting flights and talking about furloughs,17,0.40,0.89,0.99,0.25
British nationals who wish to leave Jamaica are encouraged to make travel arrangements urgently before airlines reduce direct and indirect flight options,26,-0.05,0.81,0.90,0.96
"Though this was expected, it has accelerated the sharp and continual drop in demand for flights across Virgin Atlantic's network, meaning immediate and decisive action is needed",9,0.00,0.74,0.91,0.58
Virgin Atlantic has said it will cut 80% of flights,8,0.58,0.94,0.99,0.24
Bahrain's Gulf Air to reduce flights after first virus death,33,0.98,1.00,1.00,0.02
We're seeing a spike in air freight service requests as many commercial flights are being grounded,2,0.04,0.80,0.97,0.63
Virgin Atlantic plans to reduce its daily flight operations by 80 percent starting March 26,33,0.98,1.00,1.00,0.02
"Today, Air France said it will slash flight capacity by 70-90 percent over the next two months",8,0.58,0.94,0.99,0.24
The company will also reduce domestic flight capacity by about one,33,0.98,1.00,1.00,0.02
American Airlines Inc. on Saturday said it plans to cut 75 percent of its international flights through May,8,0.58,0.94,0.99,0.24
"A Reuters report said Southwest Airlines (LUV) was ""seriously considering"" cutting the number of its flights due to the coronavirus pandemic",8,0.58,0.94,0.99,0.24
"Southwest Airlines (LUV) is ""seriously considering"" reducing the number of its flights because of the COVID-19 virus",33,0.98,1.00,1.00,0.02
Many airlines have chosen to cancel or reduce flights while trade shows and sporting events have been cancelled or postponed,17,0.40,0.89,0.99,0.25
23 per cent of international flights and five per cent of domestic flights for the two airlines were cut from the end of May until mid-September,17,0.40,0.89,0.99,0.25
American Airlines said on Saturday it plans to cut 75 percent of its international flights through May,8,0.58,0.94,0.99,0.24
"British Airways' parent company, IAG, says it will cut three-quarters of planned            flights in April and May 2020",8,0.58,0.94,0.99,0.24
It also is reducing capacity on both domestic and international routes,10,1.00,1.00,1.00,0.00
United Airlines announced it is cutting its flying capacity in half,13,0.92,0.99,1.00,0.04
American Airlines also announced the reduction of flights to several cities,13,0.92,0.99,1.00,0.04
Delta Airlines Inc also said it planned to start cutting flights to the United Kingdom,8,0.58,0.94,0.99,0.24
"Charter flights will be launched on March 15, 2020 to return Azerbaijani citizens from Turkey",20,0.57,0.97,1.00,0.19
Delta Airlines Inc (DAL.N) also said it planned to start cutting flights to the United Kingdom,8,0.58,0.94,0.99,0.24
"American Airlines, the world's biggest carrier, says it plans to cut 75% of its international flights until May",8,0.58,0.94,0.99,0.24
American Airlines said Saturday it plans to cut 75% of its international flights through May,8,0.58,0.94,0.99,0.24
American Airlines on Saturday said it plans to cut 75% of its international flights through May,8,0.58,0.94,0.99,0.24
LATAM announced on Thursday that it will cut international flights by up to 30% in light of the outbreak,13,0.92,0.99,1.00,0.04
"we will not only overcome this challenge, but will see robust vibrant growth in the Civil Aviation sector,"" Mr Puri said",2,0.04,0.80,0.92,0.64
Virgin Australia slashes international flights as it announces a cabin crew member contracted coronavirus,13,0.92,0.99,1.00,0.04
Delta Air Lines announced Friday that it is slashing 40 percent of its flight capacity,13,0.92,0.99,1.00,0.04
"Airlines have cut thousands of flights, frozen",17,0.40,0.89,0.99,0.25
"She also touched on the recent report of the airline ""Armenia"" about the reduction of flights",17,0.40,0.89,0.99,0.25
"Australia's No. 2 carrier, Virgin Australia, said it would offer discounted fares and cut some flights from Sydney to Los Angeles as demand for trans-Pacific travel fell",8,0.58,0.94,0.99,0.24
Airlines around the globe are cutting flights and costs amid plunging demand with experts saying they will collectively lose $130billion this year,17,0.40,0.89,0.99,0.25
air traffic between Europe and Russia has decreased,33,0.98,1.00,1.00,0.02
"From March 16 through March 19, the company will reduce 20 flights, while March 20 through March 28, it will temporarily cut 1,468 domestic flights",33,0.98,1.00,1.00,0.02
"Cash-strapped low-cost carrier Norwegian Air Shuttle ASA said on Thursday it would cut 4,000 flights",8,0.58,0.94,0.99,0.24
It said it would cut the capacity of international flights during the summer season by 34%,8,0.58,0.94,0.99,0.24
"Kazakhstan reduces flights to five more countries over coronavirus, the Civil Aviation Committee said",36,0.05,0.86,0.94,0.55
"Meanwhile, its low-cost subsidiary Jetstar is reducing flights from Australia to Vietnam and Japan by almost half",33,0.98,1.00,1.00,0.02
"Airline Norwegian announced plans to lay off half of its staff and cut 4,000 flights",13,0.92,0.99,1.00,0.04
LATAM Airlines Group and its subsidiaries announced today a reduction in international flights,13,0.92,0.99,1.00,0.04
ATAM Airlines Group and its subsidiaries announced today a reduction in international flights,13,0.92,0.99,1.00,0.04
"This is faster than the increase in flights, as we are seeing larger aircraft flying further",2,0.04,0.80,0.92,0.79
Qantas has also reduced domestic flight capacity by five per cent,33,0.98,1.00,1.00,0.02
"Short-haul and medium-haul flights could also be cut by up to 25%, according to the airline",17,0.40,0.89,0.99,0.25
This reduction is mostly due to a decrease in turnover in air transport,10,1.00,1.00,1.00,0.00
"Given the reduction in international flights, Bengzon",8,0.58,0.94,0.99,0.24
where his mouth is As Qantas has            cut almost a quarter of its flights,10,1.00,1.00,1.00,0.00
"China, which has seen a 95-percent drop in business travel since the outbreak,",2,0.04,0.80,0.97,0.63
"We are seeing a 37 percent decline in international travel, and that is worsening by the day",2,0.04,0.80,0.97,0.63
"Coronavirus is significantly impacting the business travel industry's bottom line,"" GBTA Chief Operating Officer Scott Solombrino said in a statement",8,0.58,0.94,0.99,0.24
"China, which has seen a 95% drop in business travel since the outbreak,",2,0.04,0.80,0.97,0.63
"Airlines, including Ryanair, cut thousands of flights",17,0.40,0.89,0.99,0.25
"Meanwhile, a number of airlines have cut thousands of flights",17,0.40,0.89,0.99,0.25
Airlines have cut thousands of flights,17,0.40,0.89,0.99,0.25
"Lufthansa Group says it is reducing flight capacity by up to 50 per cent this month, scrubbing flights",36,0.05,0.86,0.94,0.55
